秋	ciu
科	ko
重	cung
复	fuk
复	puk
竿	gon
段	ton
便	pen
俩	liong
货	fo
贷	toi
贷	dai
顺	sun
修	thiu
俏	ciau
俏	thiau
保	bau
促	cuk
侮	vu
俄	ngo
俐	li
侮	mu
俭	giam
俭	kiam
俗	cuk
俘	feu
信	thin
皇	vong
皇	fong
泉	can
鬼	gui
侵	cim
禹	ji
侯	heu 
追	zui	
俊	zun
盾	dun
待	toi
待	tai
署	cu
署	su
徊	fui
衍	jen
律	lut
很	han
须	thi
叙	thi
剑	giam
逃	tau
食	sit
盆	pun
胚	poi
胚	pui
胧	lung
胆	dan
胜	sin
胜(thang4,高出别人一等)	thang
焯	cok
焯	dok
胞	bau
胖	pan
脉	mak
胎	toi
勉	men
狭	hap
狮	thu
独	tuk
狰	zang
狡	gau
狱	nziuk
狠	han
贸	mau
怨	jen
急	gip
饵	nzi
饶	nziau
蚀	sit
蚀	set
饺	gau
饼	biang
峦	lon
弯	van
将	ziong
奖	ziong
哀	qoi
亭	tin
亮	liong
度	tu
迹	ziak
迹	zit
庭	tin
疮	cong
疯	fung
疫	jit
疤	ba
咨	zu
姿	zu
亲	cin
音	jim
帝	ti
帝	di
施	si
闺	gui
闻	vun
闻	mun
闽	min
阀	fat
阁	gok
阁	gak	
差	ca
差	cai
养	jong
美	mui
姜	giong
叛	pan
送	thung
类	lui
迷	mui
迷	mi
籽	ze
娄	leu
娄	liu
前	cen
首	siu
逆	nziak
兹	zu
总	zung
炼	len
炸	za
烁	sok
烁	lok
炮	pau
炫	sen
烂	lam
剃	tai
剃	ti
洼	va
洁	git
洁	get
洪	fung
洒	tha
洒	sa
柒	cit
浇	ziau	
浊	zuk
洞	tung
测	cet
测	cak
洗	the
活	fat
派	pai
洽	hap
染	nziam
洽	gap
染	nzian
洛	lok
浏	liu
济	zi
洋	jong
洲	ziu
浑	fun
浑	vun
浓	nung
津	zin
恃	thu
恃	cu
恃	thi
恒	vang
恒	hang
恢	foi
恢	fui
恍	gong
恍	fong
恬	tiam
恤	set
恰	hap
恰	gap
恼	nau
恨	han
举	gi
举	gio
觉	gok
觉	gau
宣	sen
宦	fon
宦	von
室	sit
宫	giung
宫	gung
宪	sen
突	tuk
突	tut
穿	con
窃	cet
客	kak
客	hak
诫	gai
诫	hai
冠	gon
诬	vu
诬	mu
语	nzi
语	ni
扁	pen
扁	ben
袄	qau
祖	zu
神	sin
祝	zuk
祠	cu
误	ngu
误	mu
误	ngo
诱	thiu
诲	fui
说	sot
诵	thung
垦	ken
退	tui
既	gai
既	gi
屋	quk
昼	ziu
屏	pin
屎	si
费	fui
陡	deu
逊	sun
眉	mi
眉	mui
眉	moi
孩	hoi
陨	jun
除	cu
险	sem
险	sam
院	jen
娃	vai
娃	va
姥	lau
姨	ji
姻	jin
娇	giau
姚	tiau
姚	jau
娜	na
怒	nu
架	ga
贺	ho
盈	jin
勇	jung
怠	dai
怠	toi
癸	kui
蚤	zau
柔	jiu
垒	lui
绑	ben
绑	bong
绒	jung
结	get
绕	nziau
骄	giau
绘	fui
给	gip
绚	sun
绚	thun
绚	sen
络	lok
骆	lok
绝	cet
绞	gau
骇	hai
骇	hoi
统	tung
耕	gang
耘	jun
耗	hau
耙	pa
艳	jen
秦	cin
秦	sin
泰	tai
珠	zu
班	ban
素	thu
匿	nit
匿	nziak
蚕	can
顽	ngan
顽	van
盏	zan
匪	fui
捞	lau
栽	zai
捕	bu
捕	pu
埂	gang
捂	ngh
捂	qen
振	zin	
载	zai
赶	gon
起	si
盐	jam
捎	thiau
捎	thau
捍	hon
捏	net
埋	mai
捉	zuk
捆	kun
捐	gen
损	thun
袁	jen
捌	bat
都	du
都	dung
哲	zet
逝	si
捡	giam
挫	co
换	von
挽	men
挚	zit
热	nziet
恐	kung
恐	kiung
捣	dau
壶	fu
挨	qoi
挨	qe
挨	qai
捅	tung
埃	qoi
挨(ngai,熬)	ngai
耻	ci
耿	gang
耽	dam
聂	niap
恭	gung
莽	mong
莱	loi
莱	lai
莲	len
莽	mang
莫	muk
莫	mak
莫	mok
莉	li
荷	ho
获	vok
晋	zin
晋	gin
恶	qok
莹	jin
莺	jin
真	zin
框	kong
梆	bong
桂	gui
桔	git
栖	ci
档	dong
桐	tung
株	zu
桥	kiau
桦	fa
栓	thon
桃	tau
格	gak
桩	zong
校	gau
核	hak
核	hat
核	fut
核	vut
样	nziong
样	jong
根	gin
索	thok
哥	go
速	cuk
逗(teu3,停歇)	teu
䚵(teu4,毒死)	teu
逗	deu
栗	lit
贾	ga
酌	ziok
配	pui
翅	ci
辱	nziuk
唇	sun
夏	ha
砸	zat
砰	bang
砰	biang
砰	pin
砰	piang
砾	lit
础	cu
础	co
破	po
原	nzien
原	jen
套	tau	
逐	cuk
烈	let
殊	su
殉
顾	gu
轿	kiau
轿	giau
较	gau
顿	dun
毙	bi
致	zi
柴	cai
桌	zok
虑	li
监	gam
紧	gin
党	dong
逞	cin
晒	thai
眠	min
眠	men
晓	nziau
晓	ngau
晓	sau
哮	hau
唠	lau
鸭	qap
晃	gong
晃	long
哺	bu
晌	song
剔	tit
剔	ti
晕	fun
晕	jun
蚌	bung
蚌	bang
畔	ban
畔	pan
蚣	gung
蚊	mun
蚪	deu
蚓	jin
哨	thau
哩	li
圃	pu
圃	bu
哭	kuk
哦	qo
恩	qen
鸯	jong
鸯	qiong
嗯	qen
摁	qen
唤	von
唁	ngen
唁	nzien
唁	jen
哼	hng
唧	zit
啊	qa
唉	hai
唉	qai
唆	tho
罢	ba
峭	ciau
峨	ngo
峰	fung
圆	jen
峻	zun
贼	cet
贿	fui
赂	lok
赃	zong
钱	cen
钳	kiam
钻	zon
钾	gap
铁	tet
铃	lang
铃	leng
铅	jen
缺	ket
氧	jong
氨	qon
特	tit
牺	thi
造	cau
造	zau
乘	sang
乘	sin
敌	tit
秤	piang
秤	pin
租	zu
积	zit
秧	jong
秩	cit
称	cin
称	cang
秘	bi
秘	mit
透	teu
笔	bit
笑	thiau
笋	thun
债	zai
借	zia
值	cit
倚	ji
俺	ngam
倾	kin
倾	ken
倒	dau
倘	tong
俱	ki
俱	gi
倶	gu	
倡	cong
候	heu
赁	lin
俯	pu
俯	fu
倍	bui
倦	gen
健	ken
臭	ciu
射	sa
躬	giung
躬	gung
息	thit
倔	kut
倔	kuk
徒	tu
徐	ci
殷	jin
舰	lam
舰	gen
舱	cong
般	ban
航	hong
途	tu
拿	na
耸	thung
爹	dia
舀	jau
爱	qoi
豺	coi
豹	bau
颁	ban
颁	bun
颂	thung
翁	jung
翁	vung
翁	qung
翁	qang
胰	ji
脆	cui
脂	zi
胸	sung
胳	lok
脏	zong
脐	ci
脐	ce
胶	gau
脑	nau
脓	nung
逛	gong
狸	li
狼	long
卿	kin
逢	fung
逢	pung
鸵	to
留	liu
鸳	jen
皱	nziu
皱	ziu
皱	zeu
饿	ngo
馁	lui
馁	nui
凌	lin
凄	ci
恋	len
桨	ziong
浆	ziong
衰	thoi
衷	zung
高	gau
郭	gok
席	cit
席	ciak
准	zun
座	co
症	zin
病	piang
疾	cit
斋	zai
疹	zin
疼	tung
疲	pi
脊	zit
效	ngau
离	li
紊	vun
紊	min
紊	mun
紊	vin
唐	tong
瓷	cu
资	zu
凉	liong
站	can
剖	pau
剖	peu
竞	gin
部	bu
部	pu
旁	pong
旅	li
畜	cuk
阅	jet
羞	thiu
羞	ciu
羔	jong
瓶	piang
拳	ken
粉	fun
料	liau
益	jit
兼	kiam
兼	giam
烤	kau
烘	hung
烦	fan
烧	sau
烛	zuk
烟	jen
烙	lok
烙	lau
递	ti
涛	tau
浙	zet
涝	lau
浦	pu
浦	bu
酒	ziu
涉	sap
消	thiau
涡	vo
浩	hau
海	hoi
海	hai
涂	tu
浴	juk
浮	feu
涣	fon
涣	von
涤	di
涤	dit
涤	tit
流	liu
润	jun
涧	gan
涕	ti
浪	long
浸	zim
涨	zong
烫	tong
涩	thip
涩	giap
涩	thep
涌	jung
悖	but
悖	bot
悖	put
悟	ngh
悟	ngu
悄	thiau
悄	ciau
悍	hon
悔	fui
悯	min
悦	jet
害	hoi
宽	kon
家	ga
家	ka
宵	thiau	
宴	jen
宾	bin
窍	kiau
窄	kiat
窄	zat
容	jung
宰	zai
案	qon
请	ciang
请	cin
朗	long
诸	zia
诸	zu
诺	nziok
诺	nok
读	tuk
扇	sen
诽	bui
诽	fui
袜	mat
袖	ciu
袍	pau
被	pi
祥	thiong
课	ko
冥	min
冥	miang
谁	sui
调	tiau
调	diau
冤	jen
谅	liong
谆	dun
谈	tam
谊	nzi
剥	bok
剥	bak
恳	ken
恳	kin
展	zen
展	zan
剧	git
剧	gi
屑	thet
弱	nziok
陵	lin
祟	cung
陶	tau
陷	ham
陪	pui
娱	mu
娱	ngu
娱	ngh
娟	gen
恕	su
娥	ngo
娘	nziong	
通	tung
能	nen
难	nan
预	ji
桑	thong
绢	gen
绣	thiu
验	nziam
继	gi
骏	zun
球	kiu
琐	tho
理	li
琉	liu
琅	long
捧	bung
堵	du
措	cu
措	co
描	miau
域	vet
捺	na
捺	nai
捺	nap
掩	jam
捷	ciak
排	pai
焉	jen
掉	diau
捶	cui
赦	sa
堆	doi
堆	dui
推	tui
埠	bu
掀	sin
掀	sun
掀	jen
授	siu
捻	nem
教	gau
掏	tau
掐	gap
掐	hap
掠	liok
掂	tiam
掂	diam
培	pui
接	ziap
掷	cit
控	kung
探	tan
据	ki
据	gi
据	gio
掘	kut
掺	cam
职	cit
职	zit
基	gi
著	zu
著	zok
著	cok
聆	lang
聆	lin
勘	kam
聊	liau
娶	ci
著	zu
著	zok
菱	lin
勒	let
黄	vong
菲	fui
菲	bui
萌	min
萌	men
萝	lo
菌	kiun
萎	vui
菜	coi
萄	tau
菊	kiuk
菩	pu
菩	po
萍	pin
菠	bo
萤	jin
萤	jang
营	jang
营	jin
乾	ken
乾	gon
萧	thiau
萨	that
菇	ku
械	hai
彬	bin
梦	mung
婪	lam
梗	gang
梧	ngu
梧	ngh
梧	ngo
梢	thiau
梅	moi
检	giam
梳	tho
梯	toi
桶	tung
梭	tho
救	giu
曹	cau
副	fu
票	piau
酝	jun
酗	sung
酗	si
厢	thiong
戚	cit
硅	goi
硕	sak
硕	thok
奢	sa
盔	kui
爽	thong
聋	lung
袭	thip
盛	sin
匾	ben
雪	thet
辅	pu
辅	fu
辆	liong
颅	lu
虚	si
彪	biau
雀	ziok
堂	tang
堂	tong
常	song
眶	kong
匙	si
晨	sin
睁	zang
眯	mi
眼	ngan
悬	sen
野	ja
啪	pa
啪	pak
啦	la
曼	man
晦	fui
晚	man
晚	van
啄	diok
啄	ziok
啡	fui
啡	bui
距	ki
距	gi
距	gio
趾	zi
啃	ken
跃	jok
略	liok
蚯	ciu
蚯	kiu
蛀	zu
蛇	sa
唬	fu
累	lui
鄂	ngok
鄂	ngak
唱	cong
患	von
患	fon
啰	lo
唾	tui
唾	to
唯	vui
唯	vi
啤	be
啤	pi
啥	sa
啸	thiau
崖	ngai
崖	nga
崎	ki
崭	cam
逻	lo
崭	zam
崔	cui
帷	vi
帷	vui
崩	ben
崇	cung
跺	dem
跺	do
蹬	dem
蹬	den
蹬	dang
圈	ken
婴	jin
圈	dim
铐	kau
铛	dong
铝	lu
铝	li
铜	tung
铭	min
铭	miang
铲	can
银	nziun
矫	giau
甜	tiam
秸	git
梨	li
犁	lai
秽	thoi
秽	ve
移	ji
笨	bun
笼	lung
笛	tak
笙	thang
符	pu
符	fu
第	ti
敏	men
敏	man
敏	min
做	zo
袋	toi
悠	jiu
偿	song
偶	ngau
偶	ngeu
偶	qeu
偎	vui
偎	voi
偷	teu
您	nin
售	ciu
售	siu
停	tin
偏	pen
躯	ku
躯	ki
兜	deu
假	ga
衅	thin
徘	pai
徘	fui
徙	si
徙	thai
徙	sai
得	det
衔	ham
盘	pun
舶	pak
船	son
舵	to
斜	cia
盒	hap
鸽	gap
敛	liam
悉	thit
欲	juk
彩	cai
彩	coi
领	liang
脚	giok
脖	bok
脯	pu
豚	tun
脸	liam
脱	tot
象	thiong
够	geu
逸	jat
猜	cai
猪	zu
猎	liap
猫	miau
凰	vong
猖	cong
猛	mang
祭	zi
馅	ham
馆	gon
凑	ceu
减	gam
毫	hau
烹	pang
庶	su
麻	ma
庵	qam
痊	con
痒	jong
痕	han
痕	hun
廊	long
康	kong
庸	jung
鹿	luk
盗	dau
章	zong
竟	gin
商	song
族	cuk
旋	sen
望	mong
望	vong
率	thut
率	lut
率	thai
阎	jam
阐	can
阐	cen
着	cok
羚	lin
羚	lang
盖	goi
盖	gai
眷	gen
粘	nziam
粘	zam
粗	cu
粒	lap
粒	nap
断	ton
断	don
剪	zen
兽	ciu
兽	siu
焊	hon
焕	von
焕	fon
清	cin
添	tiam
鸿	fung
淋	lim
涯	ngai
涯	nga
淹	jam
渠	ki
渐	ciam
淑	suk
淌	tong
混	fun
淮	fai
淆	ngau
渊	jen
淫	jin
渔	ngh
淘	tau
淳	dun
淳	zun
液	jet
液	je
淤	ji
淡	tam
淀	tian
淀	dian
深	cim
涮	thot
涵	ham
婆	po
梁	liong
渗	zam
渗	cam
情	cin
惜	thit
惜	thiak
惭	ciam
悼	dau
惧	ki
惧	gi
惧	gu
惕	tit
惕	ti
惟	vi
惟	vui
惟	qui
惊	giang
惦	diam
惦	tiam
惨	cam
惋	von
惋	van
悴	cui
惯	gon
惨	cam
惯	gan
寇	keu
寅	jin
寄	gi
寂	zit
寂	suk
宿	thuk
窒	zi
窑	jau
密	mit
密	met
谋	meu
谍	tiap
谎	fong
谐	gai
谐	hai
袱	puk
袱	fuk
祷	dau
祸	fo
谓	vui
谜	mui
谚	ngan
谜	mi
逮	dai
敢	gam
尉	vui
屠	tu
弹	tan
隋	cui
隋	sui
随	cui
堕	to
堕	do
随	sui
蛋	cun
蛋	dan
蛋	tan
隅	ngeu
隅	ngu
隅	ngi
隆	lung
隐	jun
隐	jin
婚	fun
婶	sin
婉	van
婉	von
颇	po
颈	giang
绩	zit
绪	thi
续	cuk
骑	ki
绰	zok
绰	cok
绳	sun
维	vui
绵	men
绷	ben
绸	ciu
综	zung
绽	dian
绿	luk
缀	zot
缀	zui
巢	cau
琴	kim
琳	lim
琢	ziok
琢	diok
琼	liong
斑	ban
替	te
揍	zeu
款	kan
款	kon
堪	kam
塔	tap
搭	dap
堰	jen
揩	kai
揩	gai
越	jet
趁	cim
趋	ci
趋	cu
超	cau
揽	lam
提	ti
堤	bi
堤	di
提	ti
博	bok
揭	get
揭	gat
喜	si
彭	pang
揣	cui
插	cat
揪	ziu
搜	theu
搜	thau
煮	zu
援	jen
搀	cem
搀	cam
裁	cai
裁	coi
搁	gok
搓	co
搂	leu
搅	gau
壹	jit
握	qak
握	qok
握	vok
搔	thau
揉	jiu
斯	thu
期	ki
欺	ki
联	len
葫	fu
散	than
惹	nzia
葬	zong
募	mu
葛	got
董	dung
葡	pu
敬	gin
葱	cun
蒋	ziong
蒂	di
蒂	ni
落	lok
韩	hon
朝	zau
朝	cau
朝	diau
辜	gu
葵	kui
棒	bang
棱	lin
棋	ki
椰	ja
植	cit
森	them
焚	fun
椅	ji
椒	ziau
棵	ko
棵	po
棍	gun
椎	zui
棉	men
棚	pen
棚	pang
棕	zung
棺	gon
榔	long
惠	jui
椭	to
惠	fui
惑	vok
逼	bit
粟	lit
棘	git
酣	gam
酣	ham
酥	thu
厨	cu
厦	ha
硬	ngang
硝	thiau
确	kok
硫	liu
雁	ngan
雁	ngen
殖	ci
裂	let
雄	sung
颊	gap
颊	hap
雳	lit
暂	ciam
雅	nga
翘	kiau
辈	bui
辈	pui
悲	bui
悲	bi
紫	zu
凿	cok
辉	kui
辉	fui
敞	cong
棠	tong
赏	song
掌	zong
晴	ciang
睐	loi
睐	lai
暑	cu
暑	su
最	zui
晰	thit
量	liong
鼎	dang
鼎	din
鼎	den
喷	pun
喳	za
晶	zin
喇	la
遇	ngu
遇	nzi
喊	hem
喊	ham
遏	qat
遏	qot
晾	long
景	gin
畴	ciu
践	cen
跋	bat
跋	pat
跌	det
跑	pau
跛	bai
跛	bo
遗	ji
蛙	va
蛛	zu
蜓	tin
蜒	jen
蛤	gep
蛤	gap
喝	hot
鹃	gen
喂	vui
喘	con
喉	heu
喻	ji
啼	ti
啼	tai
喧	sen
嵌	kian
幅	fu
帽	mau
赋	fu
赌	du
赎	suk
赐	thi
赔	poi
黑	het
铸	cuk
铺	pu
链	len
销	thiau
锁	tho
锄	cu
锄	co
锅	go
锈	thiu
锈	lu
锋	fung
锌	thin
锐	jui
甥	thang
掰	bai
掰	mak
短	don
智	zi
氮	dam
毯	tam
氯	luk
鹅	ngo
剩	sin
剩	jin
稍	thau
程	cin
程	cang
程	sin
程	sang
稀	si
税	thoi
筐	kong
等	den
筑	cuk
策	cak
筛	thai
筒	tung
筏	fat
答	dap
筋	gin
筝	zang
傲	ngau
傲	qau
傅	fu
牌	pai
堡	bau
集	thit
焦	ziau
傍	pong
傍	bong
储	cu
皓	gau
皖	von
皖	van
皖	fon
粤	jet
奥	qau
街	gai
惩	cin
御	ji
禹	ji
渝	ji
瑜	ji
翌	jit
煜	juk
馨	kin
馨	thin
鑫	thin
歆	thin
歆	thim
忻	sun
莘	thin
焮	sun
俞	ji
虞	ji
挜(ja3,抓取)	ja
捼(ja3,抓挠)	ja
搤(jak6,招手)	jak
昱	juk
循	dun	
艇	tin
舒	su
逾	ji
番	pan
番	fan
释	thit
禽	kim
腊	lap
脾	pi
腋	je
腋	jet
腔	kiong
腕	von
腕	van
鲁	lu
猩	thiang
猩	thin
猬	vui
猾	vat
猴	heu
惫	bui
惫	pi
然	nzien
然	jen
馈	kui
馋	can
装	zong
蛮	man
就	ziu
敦	dun
斌	fu
痘	teu
痢	li
痪	von
痛	tung
童	tung
竣	zun
阔	fat
善	sen
翔	thiong
羡	sen
普	pu
粪	bun
尊	zun
奠	dian
道	tau
遂	cui
遂	sui
曾	zen
曾	cen
焰	jam
港	gong
滞	ce
湖	fu
湘	thiong
渣	za
渤	but
渺	miau
湿	sit
温	vun
渴	hot
溃	kui
溅	cen
滑	vat
湃	bai
渝	ji
湾	van
渡	tu
游	jiu
滋	zu
渲	sen
溉	goi
溉	gai
溉	goi
愤	fun
慌	fong
惰	to
愕	ngok
愕	ngak
愣	lin
惶	fong
愧	kui
愉	ji
慨	koi
慨	kai
割	got
寒	hon
富	fu
寓	ngu
寓	ngi
寓	nzi
窜	con
窝	vo
窖	gau
窗	cong
窗	cung
窘	kiun
遍	pen
雇	gu
裕	ji
裤	ku
裙	kiun
禅	sen
禅	san
禄	luk
谢	cia
谣	jau
谤	bong
谦	kiam
犀	thai
属	suk
屡	lui
强	kiong
粥	zuk
疏	su
隔	gak
隙	kiak
隘	qai
媒	moi
絮	thi
嫂	thau
媚	mui
媚	mi
婿	the
登	den
缅	men
缆	lam
缉	cit
缉	zit
缎	ton
缓	von
缓	fon
缔	ti
缔	di
缕	li
缕	lu
骗	pen
骗	cot
编	ben
骚	thau
缘	jen
瑟	thit
瑟	thet
鹉	vu
瑞	jui
瑰	gui
瑙	nau
魂	fun
肆	thi
摄	sap
摸	mo
填	ten
搏	bok
缚	bok
脯	pu
攫	giok
厥	get
蕨	get
矍	giok
彏	guk
崛	guk
崛	kut
噱	giok
噱	kiok
塌	tap
鼓	gu
摆	bai
携	kui
搬	ban
摇	jau
搞	gau
塘	tong
摊	tan
聘	pin
斟	zim
蒜	thon
勤	kin
靴	tho
靶	ba
鹊	thiap
蓝	lam
墓	mu
幕	mu
蓬	pung
蓄	cuk
蒲	pu
蓉	jung
蒙	mung
蒸	zin
献	sen
椿	cun
禁	gim
楚	cu
楚	co
楷	kai
榄	lam
想	thiong
槐	fai
榆	ji
楼	leu
概	koi
概	gai
概	koi
赖	lai
酪	lok
酬	ciu
感	gam
碍	qoi
碍	qai
碍	ngoi
碘	dian
碑	bui
碑	bi
碎	thui
碰	pung
碰	cung
碗	von
碌	luk
尴	gam
雷	lui
零	lin
零	lang
雾	mu
雾	vu
雹	bau
雹	pok
辐	fuk
辐	puk
辑	zit
输	su
督	duk
频	pin
龄	lin
龄	lang
鉴	gam
睛	zin
睹	du
睦	muk
睡	soi
睬	coi
瞄	miau
睫	ciak
睡	soi
睬	cai
嗜	si
鄙	bi
嗦	tho
嗦	thok
愚	nzi
愚	ngu
暖	non
盟	min
歇	set
暗	qam
媕	qam
谙	qam
黯	qam
唵	qam
冉	nziam
彳亍	cit cuk
彳	cit
亍	cuk
娿	qo
鹌	qam
鹑	cun
暇	ha
暇	qa
照	zau
畸	ki
跨	ka
跷	kiau
跳	tiau
跺	do
跪	kui
路	lu
跤	gau
跟	gen
遣	ken
蜈	ngu
蜈	ngh
蜗	vo
蛾	ngo
蜂	fung
蜕	soi
嗅	siu
嗡	qung
嗡	vung
嗓	thong
署	cu
署	su
置	zi
置	di
罪	zui
罩	zau
蜀	zuk
幌	gong
幌	fong
错	co
锚	miau
袂	me
锡	thiak
锣	lo
锤	cui
锥	zui
锦	gin
键	ken
锯	gi
锯	gio
锰	mang
矮	qai
矮㾑㾑(dep5)	qai dep dep
矮䂐䂐(dut5)	qai dut dut
䂐(dut5)	dut
㾑(dep5)	dep
腞(dun3)	dun
矮腞腞(dun3)	qai dun dun
揜(qem3,掩盖)	qem
盫(qem1,覆盖)	qem
盫仆	qem puk
䠋	bai
㩧	bak
㩧	bok
敀	bak
倗(pen4,依靠)	pen
辞	cu
稚	ci
稚	zi
稠	neu
颓	tui
愁	theu
筹	ciu
签	ciam
简	gan
筷	kai
毁	kui
毁	fui
舅	kiu
鼠	cu
催	cui
傻	so
像	ciong
像	thiong
躲	biang
魁	kui
躲	do
衙	nga
衙	ngo
微	mi
微	vui
愈	ji
遥	jau
腻	ni
腰	jau
腥	thiang
腮	thai
腮	thoi
腹	pat
腹	fuk
腺	then
腾	ten
鹏	pang
腿	tui
腿	bi
鲍	bau
猿	jen
颖	jin
触	cuk
解	gai
煞	that
𧊅	gai
雏	cu
馍	mok
馏	liu
酱	ziong
禀	lin
禀	bin
痹	bi
廓	gok
痴	ci
痰	tam
廉	liam
靖	cin
新	thin
韵	jun
意	ji
誊	ten
粮	liong
数	thu
煎	zen
塑	thok
慈	cu
煤	moi
煌	vong
满	man
漠	mok
滇	den
滇	ten
滇	din
源	nzien
源	jen
滤	li
滤	lio
滥	lam
滔	tau
溪	kai
溜	liu
漓	li
滚	gun
溢	jit
溯	su
溯	thok
滨	bin
溶	jung
溺	nit
粱	liong
滩	tan
慎	sin
誉	ji
塞	thet
塞	thai
寞	mok
窥	kui
窟	fut
寝	cim
谨	kiun
谨	kin
谨	gin
谨	giun
褂	ga
裸	lo
福	fuk
谬	miu
群	kiun
殿	tian
殿	den
殿	ten
辟	pit
辟	pet
障	zong	
媳	thit
嫉	cit
嫉	zi
嫌	sam
嫁	ga
叠	tiap
缚	bak
缚	bok
缝	fung
缠	can
缠	cen
缤	bin
剿	giau
静	cin
碧	bit
璃	li
赘	ngau
赘	qau
熬	ngau
熬	qau
墙	thiong
墟	si
嘉	ga
摧	cui
赫	hak
赫	hok
截	zet
誓	si
誓	se
境	gin
摘	zak
摔	thai
撇	pet
聚	ci
慕	mu
暮	muk
暮	ma
暮	mu
落暮	la ma	60%
啦嘛	la ma	40%
摹	mu
蔓	man
蔑	met
蔡	cai
蔗	za
蔽	bi
蔼	qoi
蔼	qai
熙	si
蔚	vui
兢	gin
模	mu
模	mo
槛	kiam
槛	kam
榴	liu
榜	bong
榨	za
榕	jung
歌	go
遭	zau
酵	hau
酷	kuk
酿	nziong
酸	thon
碟	tiap
磁	sak
碱	ham
碱	gam
碳	tan
磁	cu
愿	nzien
需	thi
辖	got
裳	cong
辗	len
辗	nen
雌	ci
雌	cu
裳	song
颗	ko
瞅	ciu
墅	ja
墅	su
嗽	theu
踊	jung
蜻	cin
蜡	lap
蝇	jin
蜘	zi
蝉	can
嘛	ma
嘀	dit
赚	cam
锹	ciau
锻	ton
镀	tu
舞	mu
舞	vu
舔	tiam
稳	vun
熏	sun
箕	gi
算	thon
箩	lo
管	gon
箫	thiau
舆	ji
僚	liau
僧	zen
鼻	pi
魄	pok
魅	mui
魅	mi
貌	mau
膜	mong
膜	mok
膊	bok
膊	bak
膀	bong
鲜	then
疑	nzi
疑	ngi
孵	fu
孵	pu
馒	man
裹	go
敲	kau
豪	hau
膏	gau
遮	za
腐	fu
瘩	dap
瘟	vun
瘦	theu
辣	lat
彰	zong
竭	get
端	don
旗	ki
精	zin
粹	cui
粹	thui
歉	kiam
弊	bi
熄	thit
熔	jung
煽	sen
潇	thiau
漆	cit
漱	thu
漂	piau
漫	man
滴	dit
漾	jong
演	jin
演	jen
漏	leu
慢	man
慷	kong
寨	cai
赛	thai
寡	ga
察	cat
蜜	met
寥	liau
谭	tam
肇	diau
肇	cau
肇	zau
褐	hat
褐	hot
褪	tui
谱	pu
隧	sui
嫩	nun
翠	cui
熊	jung
凳	den
骡	lo
缩	thuk
慧	jui
慧	fui
撵	len
撵	nen
撕	thu
撕	thi
撕	ce
撒	tha
撩	liau
趣	ci
趟	tong
撑	cang
撮	zot
撮	cot
撬	kiau
播	bo
擒	kin
墩	dun
撞	cung
撤	cet
增	zen
撰	zon
聪	tung
聪	cung
鞋	hai
鞍	qon
蕉	ziau
蕊	jui
蔬	thu
蕴	vun
横	vang
槽	cau
㨫	gam
㨫	lam
樱	jin
橡	thiong
樟	zong
橄	gam
敷	fu
豌	von
豌	van
飘	piau
醋	cu
醇	sun
醉	zui
磕	gok
磕	kak
磊	lui
磅	bong
碾	len
震	zin
霄	thiau
霉	moi
谏	gan
踦	kia
徛	ki
蹸	lin
蹸	lim
戛	gat
戛(ga)	ga
嘎	gat
嘎	ga
苓	lin
泠	lin
聆	lin
聆	lang
柃	lin
柃	lang	
拎	len
瞒	mun
瞒	man
题	ti
暴	bau
瞎	hat
嘻	si
嘶	thu
嘲	cau
嘹	liau
影	jang
踢	tiak
踏	tap
踩	cai
踪	zung
蝶	tiap
蝴	fu
蝠	fuk
蝎	get
蝎	hot
蝌	ko
蝗	vong
蝙	ben
嘿	he
嘿	het
嘱	zuk
嘱	suk
幢	tung
幢	cung
墨	met
镇	zin
镐	gau
镑	bong
靠	kau
稽	kai
稽	gai
稽	gi
稻	dau
黎	lai
稿	gau
稼	ga
箱	thiong
篓	leu
箭	zen
篇	pen
僵	giong
躺	tong
僻	pi
僻	pet
德	det
艘	theu
膝	cit
膛	tong
鲤	li
鲫	zit
熟	suk
摩	mo
褒	bau
瘪	bet
瘤	liu
瘫	tan
凛	lin
颜	ngan
毅	nzi
糊	fu
遵	zun
憋	bet
潜	ciam
澎	pung
潮	cai
潭	tam
鲨	tha
澳	qau
潘	pan
澈	cet
澜	lam
澄	cen
澄	den
澄	cin
懂	dung
憔	ziau
懊	qau
憎	zen
额	ngak
额	nziat
翩	pen
褥	nziuk
谴	cen
鹤	hok
憨	ham
慰	vui
𤗈(thiap5,垫)	thiap
劈	piak
履	li
豫	ji
缭	liau
撼	ham
擂	lui
操	cau
擅	san
擅	sen
燕	jen
蕾	lui
薯	cu
薯	su
薛	set
薇	mui
薇	vui
擎	kin
擎	kiang
擎	giang
薪	thin
薄	pok
颠	den
翰	han
翰	hon
噩	ngak
噩	ngok
噩	qok
橱	cu
橙	cang
橘	git
整	zang
整	zin
融	jung
瓢	piau
醒	thiang
霍	hok
霎	that
霎	thak
辙	cet
冀	gi
餐	con
嘴	zoi
踱	tu
蹄	tai
蹄	te
蹂	nau
蹂	jiu
蟆	ma
螃	bong
器	ki
器	si
噪	zau
鹦	jin
赠	zen
默	met
黔	gim
镜	giang
赞	zan
穆	muk
篮	lam
篡	con
篷	pung
篱	li
儒	nzu
儒	ji
